BOOK,CHAPTER,VERSE,LINE,TEXT
"MATT","9","13","1","не придъ бо праведьникъ призъватъ . нъ грѣшъникꙑ на покаание҅ . кⷰ҇"
"MATT","9","14","0","Тогда пристѫпишѧ къ немоу оученици иоанови ⷢ҇лще . по что мꙑ и"
"MATT","9","14","1","фарисѣи постимъ сѧ мъного . а оученици твои не постѧтъ сѧ ."
"MATT","9","15","0","рече имъ исъ . еда могѫтъ сⷩ҇ве брачънии плакати сѧ . доньдеже"
"MATT","9","15","1","съ ними естъ женихъ . придѫтъ же дьние . егдаже отъиметъ сѧ отъ нихъ"
"MATT","9","15","2","женихъ . ꙇ тогда постѧтъ сѧ ."
"MATT","9","16","0","никтоже бо не приставлѣатъ . приставлениѣ . плата не бѣлена ризѣ"
"MATT","9","16","1","ветъсѣ . вьзьметъ бо коньчинѫ своѭ҄ отъ ризꙑ . ꙇ больши дира бѫдетъ ."
"MATT","9","17","0","ни вьливаѭ҄тъ вина нова . въ мѣхꙑ ветъхꙑ . аще ли же ни ."
"MATT","9","17","1","просѧдѫтъ сѧ мѣси . ꙇ вино пролѣетъ сѧ . ꙇ мѣси погꙑблѭтъ ."
"MATT","9","17","2","нъ вино ново въ мѣхꙑ новꙑ въливаѭтъ . ꙇ обое съблюдетъ сѧ ."
"MATT","9","18","0","сице ⷢ҇лѭщю емоу къ нимъ . кⷰ҇ . Се кьнѧзъ въшедъ кланѣше"
"MATT","9","18","1","сѧ емоу ⷢ҇лѧ . ѣко дъшти моѣ нꙑнѣ оумьрѣтъ ."
"MATT","9","18","2","нъ пришедъ нꙑнѣ възложи на нѭ рѫкѫ твоѭ и оживетъ ."
"MATT","9","19","0","и въставъ исъ по немь идѣаше и оученици его ."
"MATT","9","20","0","ꙇ се жена кръвоточива . дьвѣ на десѧте лѣтѣ имѫшти ."
"MATT","9","20","1","пристѫпьши съ зади . прикоснѫ сѧ вьскрилии ризꙑ его ."
"MATT","9","21","0","г҃лаше бо вь себѣ . аще токмо прикоснѫ сѧ ризꙑ его ⷭ҇псна бѫдѫ ."
"MATT","9","22","0","ꙇ҃съ же обраштъ сѧ и видѣвъ ѭ рече ."
"MATT","9","22","1","дръзаи дъщи вѣра твоѣ ⷭ҇псе тѧ ."
"MATT","9","22","2","ꙇ ⷭ҇псна бꙑстъ жена отъ часа того ."
"MATT","9","23","0","ꙇ пришедъ исъ въ домъ кънѧжь . ꙇ видѣвъ сопьцѧ и народъ млъвѧщъ"
"MATT","9","23","1","г҃ла имъ ."
"MATT","9","24","0","отидѣте не оумьрѣтъ бо дѣвица нъ съпитъ . ꙇ рѫгахо сѧ емоу ."
"MATT","9","25","0","егда же изгънанъ бꙑстъ народъ . въшедъ ѩтъ ѭ за рѫкѫ ."
"MATT","9","25","1","ꙇ въста дѣвица ."
"MATT","9","26","0","ꙇ изиде вѣсть си по вьсеи земи тои҅ ⁘"
"MATT","9","27","0","Ꙇ прѣходѧщю тѫдѣ исви . по немь идете дьва слѣпьца"
"MATT","9","27","1","зовѫща и ⷢ҇лща . помилоуи нꙑ ⷭ҇ноу ⷣ҇въ ."
"MATT","9","28","0","пришедъшоу же емоу въ домъ . пристѫⷫ҇сте къ немоу слѣпъца ."
"MATT","9","28","1","ꙇ ⷢ҇ла има исъ . вѣроуета ли ѣко могѫ се сътворити ."
"MATT","9","28","2","г҃ласте емоу ей ⷢ҇и ."
"MATT","9","29","0","тъгда коснѫ ѣ въ очи ⷢ҇лѧ . по вѣрѣ ваю бѫди вама ."
"MATT","9","30","0","ꙇ҅ отврѣсте сѧ има очи . ꙇ запрѣти има исъ ⷢ҇лѧ ."
"MATT","9","30","1","блюдѣта да никтоже не оувѣстъ ."
"MATT","9","31","0","она же ишедъша прослависте и по вьсеи земи тои ."
"MATT","9","32","0","тѣма же исходѧштема . се привѣсѧ ⷱ҇лвкъ нѣмъ бѣсенъ ."
"MATT","9","33","0","ꙇ изгънаноу бѣсоу ⷫ҇рогла нѣмꙑ . ꙇ дивишѧ сѧ народи ⷢ҇лѭще ."
"MATT","9","33","1","николиже ави сѧ тако ⷡ҇ли ."
"MATT","9","34","0","а фарисѣи ⷢ҇лахѫ . о кънѧѕи бѣсъ изгонитъ бѣсꙑ ⁘"
"MATT","9","35","0","Ꙇ҅ прохождаше исъ градꙑ  вьсѧ и вьси . оучѧ на соньмиштихъ ихъ ."
"MATT","9","35","1","ꙇ проповѣдаѩ ҇внꙉлие ⷰ҇срствиѣ ."
"MATT","9","35","2","ꙇ цѣлѧ вьсѣкъ недѫгъ ꙇ҅ вьсѣкѫ ѩ̆зѫ вь людхъ ."
"MATT","9","36","0","Видѣвъ же народъи исъ . ҇илосрдва о нихъ ѣко бѣхѫ съмѧтени ."
"MATT","9","36","1","ꙇ отъвръжени ѣкоже овъцѧ . не имѫщѧ пастꙑрѣ ."
"MATT","9","37","0","тогда ⷢ҇ла оученикомъ своимъ . жѧтва оубо мънога . а дѣлатель мало ."
"MATT","9","38","0","молите сѧ оубо ⷢ҇ноу жѧтвѣ . да изведетъ дѣлателѧ"
"MATT","9","38","1","на жѧтвѫ своѭ . кⷰ҇ ."
"MATT","10","1","0","Ꙇ҅ призъва оба на десѧте оученика своѣ дастъ имъ власть ."
"MATT","10","1","1","на ⷣ҇схь нечистꙑхъ да изгонѧтъ ѩ҅ ."
"MATT","10","1","2","ꙇ҅ цѣлити вьсѣкъ недѫгъ и вьсѣкѫ болѣзнь ."
"MATT","10","2","0","Ѡбѣма же на десѧте ҇плма . ꙇ҅ мена сѫтъ се . Пръвꙑ симонъ ."
"MATT","10","2","1","ꙇ҅же наречетъ сѧ петръ . ꙇ аньдрѣа братръ его ."
"MATT","10","3","0","филипъ и вартоломѣи . тома и матьтеи мꙑтарь . иѣковъ альфеовъ ."
"MATT","10","3","1","ꙇ келевеи нареченꙑ тадеи ."
"MATT","10","4","0","симонъ кананѣи . ꙇю̆да искариотъскꙑ . ꙇже и прѣдастъ ."
"MATT","10","5","0","Сиѩ оба на десѧте посъла исъ . заповѣдавъ имъ ⷢ҇лѧ ."
"MATT","10","5","1","на пѫть ҇зкъ не идѣте . ꙇ въ градъ самарѣнъ не вьнидѣте ."
"MATT","10","6","0","ꙇдѣте же паче къ овъцамъ погꙑбъшимъ домоу илва ."
"MATT","10","7","0","ходѧще же проповѣдаите ⷢ҇лще . ѣко приближи сѧ ⷰ҇срствие ⷩ҇бское ."
"MATT","10","8","0","болѧщѧѩ цѣлите . мрътвꙑѩ вьскрѣшаите . прокаженꙑѩ очиштаите ."
"MATT","10","8","1","бѣсꙑ изгоните . тоуне приѩсте тоуне дадите . кⷰ҇ ."
"MATT","10","9","0","не сътѧжите злата ни съребра . ни мѣди при поѣсѣхъ вашихъ ."
"MATT","10","10","0","ни мошъ[нꙑ] на пѫти . ни дъвою ризоу . ни сапогъ ни жъзла ."
"MATT","10","10","1","достоинъ бо естъ дѣлатель мъздꙑ своеѩ҅ ."
"MATT","10","11","0","Въ ньже колижъдо градъ ли вь весь вьнидете . ꙇспꙑтаите кто вь"
"MATT","10","11","1","немь достоинъ естъ . ꙇ тоу прѣбѫдете доньдеже изидете ."
"MATT","10","12","0","Въходѧште же въ домъ цѣлоуите и ."
"MATT","10","13","0","ꙇ аште оубо бѫдетъ домъ достоинъ . придетъ миръ вашъ на нь ."
"MATT","10","13","1","аще ли же не бѫдетъ достоинъ . миръ вашъ къ вамъ възвратитъ сѧ ."
"MATT","10","14","0","Ꙇ иже колижъдо не прииметъ васъ ."
"MATT","10","14","1","ни послоушаатъ словесъ вашихъ . ꙇсходѧще из домоу ."
"MATT","10","14","2","ли из града того . отътрѧсѣте прахъ отъ ногъ вашихъ ."
"MATT","10","15","0","аминь ⷢ҇лѭ вамъ . отърадьнѣе бѫдетъ земи содомьсцѣи гоморьсцѣи ."
"MATT","10","15","1","вь день сѫдънꙑ . неже градоу томоу ⁘"
"MATT","10","16","0","Се азъ сълѭ вꙑ ѣко овьцѧ по срѣдѣ влъкъ . бѫдѣте же"
"MATT","10","16","1","мѫдри ѣко змиѩ . ꙇ цѣли ѣко голѫбье ⁘"
"MATT","10","17","0","Вьнемлѣте же отъ ⷱ҇лвкъ . прѣдадѧтъ бо вꙑ на сонъмꙑ ."
"MATT","10","17","1","ꙇ на съньмищихъ вашихъ оубиѭтъ вꙑ ."
"MATT","10","18","0","ꙇ прѣдъ ⷡ҇лдкꙑ же и цѣсарѧ ведени бѫдете мене ради ."
"MATT","10","18","1","вь съвѣдѣние имъ и ҇зкмъ ."
"MATT","10","19","0","Егда же прѣдаѭтъ вꙑ . не пцѣте сѧ како ли что възглаголете"
"MATT","10","19","1","дастъ бо сѧ вамъ въ тъ часъ . что ⷢ҇лте ."
"MATT","10","20","0","не вꙑ бо есте ⷢ҇лѭщеи . нъ ⷣ҇хъ ⷪ҇тца вашего ⷢ҇лѧи въ васъ ."
"MATT","10","21","0","прѣдастъ же братръ братра на съмръть . ꙇ отецъ чѧдо ."
"MATT","10","21","1","ꙇ въстанѫтъ чѧда на родителѧ и оубьѭтъ ѩ҅ ."
"MATT","10","22","0","ꙇ бѫдете ненавидими вьсѣми . имене моего ради прѣтръпѣвꙑ"
"MATT","10","22","1","же до коньца сь ⷭ҇пнъ бѫдетъ ⁘ кⷰ҇ ⁘"
"MATT","10","23","0","Егда же гонѧтъ вꙑ въ градѣ семь . бѣгаите въ дроугꙑ . аминь бо"
"MATT","10","23","1","г҃лѭ вамъ . ѣко не имате исконьчати градъ издрлвъ ."
"MATT","10","23","2","доньдеже придетъ ⷭ҇нъ ⷱ҇лвчскꙑ ⁘"
"MATT","10","24","0","Нѣстъ оученикъ надъ оучителемь . ни рабъ надъ ⷢ҇мь своимь ."
"MATT","10","25","0","довьлетъ оученикоу да бѫдетъ ѣкоже оучитель его ."
"MATT","10","25","1","и рабоу ѣко ⷢ҇ь его . Ꙇ аште господина домоу вельзѣвола нарѣшѧ ."
"MATT","10","25","2","кольми паче домаштьнѧѩ его ."
"MATT","10","26","0","не оубоите сѧ оубо ихъ ⁘ зⷱ҇ . Ничтоже бо естъ покръвено еже не"
"MATT","10","26","1","отъкръвено бѫдетъ . ꙇ таино еже не оувѣдѣно бѫдетъ ."
"MATT","10","27","0","еже ⷢ҇лѭ вамъ въ тъмѣ . рьцѣте вь свѣтѣ ."
"MATT","10","27","1","ꙇ еже въ оухо слꙑшите . проповѣдите на кровѣхъ ."
"MATT","10","28","0","ꙇ не оубоите сѧ оубиваѭщихъ тѣло . ꙇ ⷣ҇шѧ не могѫштъ оубити ."
"MATT","10","28","1","боите же сѧ паче . могѫщааго и ⷣ҇шѫ и тѣло погоубити въ ꙉее҅ннѣ"
"MATT","10","29","0","не дьвѣ ли пьтици на ссарии вѣнимѣ есте . ꙇ ни едина же отъ нею"
"MATT","10","29","1","не падетъ на земи без отъца вашего ."
"MATT","10","30","0","вамъ же и власи главꙑ вьси ищътени сѫтъ . не оубоите сѧ оубо мънозѣхъ"
"MATT","10","30","1","птицъ лоучъши вꙑ есте ."
"MATT","10","32","0","Вьсѣкъ оубо иже исповѣстъ мѧ прѣдъ ⷱ҇лвкꙑ . ꙇсповѣмъ і"
"MATT","10","32","1","и азъ прѣдъ ⷪ҇тцмь моимъ иже естъ на ⷩ҇бсхъ ."
"MATT","10","33","0","иже отъвръжетъ сѧ мене прѣдъ ⷱ҇кꙑ . отъвръгѫ сѧ его и азъ прѣдъ"
"MATT","10","33","1","отъцемь {мь} иже естъ на ⷩ҇бсхъ ."
"MATT","10","34","0","не мъните ѣко придъ въврѣшти мира на землѭ҄ ."
"MATT","10","34","1","не придъ въврѣщъ мира нъ мечъ ."
"MATT","10","35","0","придъ бо разлѫчитъ ⷱ҇лвка . на ⷪ҇тца своего"
"MATT","10","35","1","ꙇ дъштерь на матерь своѭ҄ ."
"MATT","10","35","2","и невѣстѫ на свекровь своѭ҄ ."
"MATT","10","36","0","ꙇ врази ⷱ҇лкоу домащьнии его ⁘"
"MATT","10","37","0","Ꙇже любитъ ⷪ҇тца ли матерь паче мене"
"MATT","10","37","1","нѣстъ мене достоинъ и ꙇже любитъ"
"MATT","10","37","2","с҃нъ ли дъштерь паче мене . нѣстъ мене достоинъ ."
"MATT","10","38","0","ꙇ҅ иже не прииметъ ⷦ҇рста своего и въ слѣдъ мене грѧдетъ ."
"MATT","10","38","1","нѣстъ мене достоинъ ."
"MATT","10","39","0","Обрѣтꙑ ⷣ҇шѫ своѭ҄ погоубитъ ѭ҅ ."
"MATT","10","39","1","а иже погоубитъ ⷣ҇шѫ своѭ҅ мене ради обрѧщетъ ѭ҅ ."
"MATT","10","40","0","ꙇже вꙑ приемлетъ мѧ приемлетъ . ꙇ иже приемл҅етъ мѧ приемлетъ"
"MATT","10","40","1","посълавъшааго мѧ ."
"MATT","10","41","0","Приемлѧи ⷫ҇рка въ імѧ пророче мьздѫ пророчѫ приемлетъ ."
"MATT","10","41","1","ꙇ приемлѧи праведьника . въ імѧ праведьниче мъздѫ"
"MATT","10","41","2","праведьничѫ прииметъ ."
"MATT","10","42","0","И иже колижьдо напоитъ единого отъ малꙑхъ сихъ ."
"MATT","10","42","1","чашѫ стоуденꙑ водꙑ . тъкмо въ імѧ оученика ."
"MATT","10","42","2","аминь ⷢ҇лвмъ не погоубитъ мьздꙑ своеѩ ."
"MATT","11","1","0","Ꙇ бꙑстъ егда съвръши исъ . заповѣдаѩ обѣма на десѧте"
"MATT","11","1","1","оученикома своима . прѣиде отъ тѫдѫ оучитъ ."
"MATT","11","1","2","ꙇ проповѣдатъ въ градѣхъ ихъ ⁘ кⷰ҇"
"MATT","11","2","0","Ꙇоанъ же слꙑшавъ въ ѫзилищи дѣла ⷯ҇ва . посълавъ оученикꙑ своими"
"MATT","11","3","0","рече емоу . тꙑ ли еси грѧдꙑи . ли иного чаемъ ."
"MATT","11","4","0","ꙇ отъвѣщавъ исъ рече имъ . шедъше възвѣстите иоанови ."
"MATT","11","5","0","слѣпии прозираѭтъ . ꙇ хромии ходѧтъ . прокажении очищаѭтъ сѧ"
"MATT","11","5","1","и глоусии слꙑшѧтъ . мрътвии въстаѭтъ . ꙇ ништии благовѣстоуѭ҅тъ ."
